488,488,488,489,291,291,291,276,201,179,178,178,178,318,702,785,785,785,787,796,797,797,797,784,437,376,376,369,344,331,331,331,331,335,376,379,379,378,378,378,378,525,805,824,822,819,819,819,796,536,424,415,404,404,404,404,404,404,412,483,517,517,517,517,517,517,517,517,517,502,459,452,449,439,427,416,408,408,408,430,511,529,529,529,529,529,529,529,529,518,509,509,509,514,522,522,522,522,522,0
530,530,530,38,58,58,58,61,89,102,103,103,103,92,207,285,285,285,277,238,235,235,235,235,472,554,554,554,547,532,532,532,532,485,303,291,291,292,292,292,292,225,144,141,143,144,144,144,145,137,131,136,144,163,168,168,168,168,183,437,531,531,531,529,505,501,501,501,501,463,383,363,344,325,302,291,287,285,285,284,215,209,209,209,209,209,209,209,209,272,499,499,499,552,635,641,641,641,641,0
481,481,481,394,243,194,194,194,194,194,194,194,556,755,785,789,798,799,797,587,417,384,384,384,375,324,321,321,321,321,324,342,350,369,374,374,374,374,481,816,847,848,825,810,810,810,810,739,491,471,457,425,414,414,414,414,425,508,512,512,511,510,510,510,510,510,482,444,438,430,422,412,410,410,410,410,414,479,512,516,516,516,516,516,516,527,531,531,531,531,531,531,704,748,748,748,748,748,748,0
532,532,532,49,70,62,62,62,62,62,62,62,177,288,288,282,244,236,236,236,261,402,450,450,468,525,530,530,530,530,492,385,349,287,268,268,268,268,222,63,50,56,119,139,139,139,139,144,148,151,156,167,175,175,175,175,290,508,517,517,510,498,497,497,497,491,395,354,349,341,312,269,264,264,264,264,264,231,205,201,201,201,201,201,235,598,639,639,639,639,639,637,198,45,45,45,45,45,45,0
748,748,748,327,165,165,165,165,165,165,165,590,824,829,830,829,829,829,812,530,409,409,405,345,339,330,325,325,325,325,349,376,377,379,382,382,382,382,622,797,830,834,824,823,823,823,701,432,379,374,377,401,401,401,401,414,437,457,498,510,511,511,511,511,497,383,339,341,355,362,362,362,362,507,611,618,609,565,561,556,556,556,556,503,481,482,482,482,483,483,483,483,483,537,597,601,591,591,591,0
45,45,45,68,99,99,99,99,99,99,99,169,195,198,199,202,202,202,204,325,412,412,418,503,511,523,530,530,530,518,391,327,311,285,278,278,278,278,149,101,98,102,117,119,119,119,124,136,139,144,151,181,181,181,181,267,347,388,436,448,457,457,457,457,451,363,292,281,277,277,277,277,277,167,104,103,111,149,152,158,158,158,158,351,590,597,597,597,597,597,597,597,597,430,116,89,89,89,89,0
582,582,582,442,171,112,112,112,139,162,162,162,162,169,616,799,802,802,802,802,802,679,402,328,328,328,321,321,321,321,321,321,323,334,336,357,371,371,371,371,472,701,750,752,755,782,803,810,810,681,542,489,482,461,439,439,439,439,439,481,532,534,519,512,512,512,512,509,454,436,428,429,422,415,412,412,412,412,412,482,523,534,535,535,528,522,525,551,554,554,536,503,501,501,501,501,477,428,397,0
30,30,30,44,102,109,109,109,84,68,68,68,68,68,176,203,207,207,207,207,207,229,355,435,435,447,505,531,534,534,534,519,395,348,342,296,269,269,269,269,194,94,94,97,101,118,127,129,129,129,171,194,194,181,174,174,174,174,174,294,410,444,491,509,509,509,509,496,425,398,370,319,295,290,290,290,290,290,290,245,209,198,196,196,215,337,474,538,543,543,570,622,625,625,625,625,594,515,443,0
465,465,465,315,202,192,188,178,178,178,178,399,636,694,761,785,794,794,794,794,641,288,271,271,272,292,298,305,305,305,305,305,305,327,328,328,359,394,398,396,394,394,394,394,394,394,672,788,796,798,798,798,747,478,415,399,399,402,402,402,421,491,478,451,458,467,477,483,487,487,487,479,423,372,359,359,359,359,444,537,545,544,544,535,515,524,534,534,523,514,510,509,509,509,509,509,512,558,635,0
297,297,297,44,56,59,63,72,72,72,72,81,142,201,217,228,229,229,229,229,250,407,432,432,459,536,535,528,528,528,528,528,528,412,388,361,316,271,263,267,268,268,268,268,268,268,161,135,135,135,135,135,144,223,234,228,212,194,194,194,194,194,270,387,442,457,464,469,470,470,470,411,335,288,275,274,274,274,218,179,178,181,182,202,302,422,492,542,559,570,577,579,579,579,579,579,558,423,189,0
